"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Add my prioritized P0 issues to the current sprint 
Tool: add_work_to_sprint with args:
- objects (Array[Object]): List of objects to add to the sprint
- sprint (String): The sprint to add the objects to
Past Actions:
- Prioritize my P0 issues: prioritize_objects
- Get my P0 issues: works_list
- Returns the ID of the current user: who_am_i
- Returns the ID of the current sprint: get_sprint_id","{'result': [('objects', 'prioritize_objects'), ('sprint', 'get_sprint_id')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Send an email to User-123 regarding issue I-123.
Tool: send_email with args:
- to (String): The email address of the recipient
- from (String): The email address of the sender
- subject (String): The subject of the email
- body (String): The body of the email
Past Actions/Knowledge:
- Get user details of User-123: get_user_details
- Summarize issue I-123: summarize_objects
- Returns the ID of the current User: who_am_i","{'result': [('to', 'get_user_details'), ('from', 'who_am_i'), ('subject', 'Regarding issue I-123'), ('body', 'summarize_objects')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Create a report for completed user stories
Tool: generate_report with args:
- stories (Array[Object]): List of user stories to generate a report for
Past Actions:
- Get the ID of the current User: who_am_i
- Get the current sprint: get_current_sprint",{'missing_action': 'Get the list of completed user stories'}
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Find all tasks related to the 'New Feature' in the upcoming sprint
Tool: find_related_tasks with args:
- feature_name (String): Name of the feature to find related tasks
- sprint (String): The upcoming sprint for task search
Past Actions:
- Get the ID of the current User: who_am_i
- Get the upcoming sprint: get_upcoming_sprint","{'result': [('feature_name', 'New Feature'), ('sprint', 'get_upcoming_sprint')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Add my P0 issues to the current sprint 
Tool: add_work_to_sprint with args:
- objects (Array[Object]): List of objects to add to the sprint
- sprint (String): The sprint to add the objects to
Past Actions:
- Returns the ID of the current user: who_am_i
- Returns the ID of the current sprint: get_sprint_id",{'missing_action': 'Get my P0 issues'}
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Move all tasks with the 'enhancement' label to the 'Next Release' sprint
Tool: move_tasks_to_sprint with args:
- tasks (Array[Object]): List of tasks to move
- destination_sprint (String): The sprint to move tasks to
- delete (Boolean): Whether to delete the tasks after moving them
Past Actions:
- Get the ID of the current User: who_am_i
- Retrieve tasks with 'enhancement' label: get_enhancement_tasks","{'result': [('tasks', 'get_enhancement_tasks'), ('label', 'enhancement'), ('destination_sprint', 'Next Release')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Identify tasks with overdue deadlines in the 'Marketing' project
Tool: filter_tasks with args:
- tasks (Array[Object]): List of tasks to check for overdue status
- project (String): Name of the project to filter tasks
- status (Array[String]): The status of the tasks to filter allowing: [""Completed"", ""In Progress"", ""Overdue""]
Past Actions:
- Get the ID of the current User: who_am_i
- Get the current sprint: get_current_sprint
- Call my manager: call_user","{'result': [('project', 'Marketing'), ('status', ['Overdue'])]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Reassign unresolved issues to the support team
Tool: reassign_issues with args:
- issues (Array[Object]): List of issues to reassign
- new_assignee (String): The user to reassign the issues to
Past Actions:
- Get the ID of the current User: who_am_i
- Get the current sprint: get_current_sprint",{'missing_action': 'Get the list of unresolved issues'}
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive:Get my P0 issues on all objects containing the word ""AI""
Tool:get_items with args:
- applies_to_part (Array[String]): Filters for work belonging to any of the provided parts.
- owned_by (Array[String]): Filters for work owned by any of these users
- created_by (Array[String]): Filters for work created by any of these users
- issue.priority (Array[String]): Filters for issues with any of the provided priorities allowing: [""p0"", ""p1"", ""p2"", ""p3""]
Past Actions/Knowledge:
- the ID of the current User: who_am_i","{'missing_action': ""Get all parts containing the word 'AI'""}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Find all tasks related to the 'Feature-123' feature
Tool: find_related_tasks with args:
- feature_name (String): Name of the feature to find related tasks
Past Actions:
- Get the ID of the current User: who_am_i
- Search for tasks related to 'Feature-123': search_related_tasks","{'result': [('feature_name', 'Feature-123')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Find unresolved requests for features in the last release
Tool: find_issues with args:
- part_description (Array[String]): Part of the description of the issues to find
- organization (String): The organization of the issues to find
- name (String): The name of the issues to find
- issue_type (String): The type of issues to find allowing: [""Bug"", ""Feature Request"", ""Task""]
- status (Array[String]): The status of the issues to find allowing: [""Abandoned"", ""Resolved"", ""Unresolved""]
- release_version (String): The version of the release to search in
Past Actions:
- Get the ID of the current User: who_am_i
- Get the current sprint: get_current_sprint
- Get high-priority issues: get_high_priority_issues
- Get my manager issues: get_user_id
- Mail my manager: mail_user
- Get last release: get_last_release","{'result': [('issue_type', 'Feature Request'), ('status', ['Unresolved']), ('release_version', 'get_last_release')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Prioritize tasks T-1, T-2 and T-54 related to customer feedback
Tool: prioritize_tasks with args:
- tasks (Array[Object]): List of tasks to prioritize
Past Actions:
- Get the ID of the current User: who_am_i
- Retrieve tasks related to customer feedback: fetch_feedback_tasks","{'result': [('tasks', ['T-1', 'T-2', 'T-45'])]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Assign all critical issues to DEV-TEAM
Tool: assign_issues with args:
- issues (Array[Object]): List of issues to assign
- assignee (String): The user to assign the issues to
Past Actions:
- Get the current sprint: get_current_sprint",{'missing_action': 'Get the list of critical issues'}
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Get my issues on all objects made by my Manager
Tool:get_items with args:
- applies_to_part (Array[String]): Filters for work belonging to any of the provided parts.
- owned_by (Array[String]): Filters for work owned by any of these users
- created_by (Array[String]): Filters for work created by any of these users
- issue.priority (Array[String]): Filters for issues with any of the provided priorities allowing: [""p0"", ""p1"", ""p2"", ""p3""]
Past Actions/Knowledge:
- Get all parts containing the word ""AI"": get_objects_by_keyword
- the ID of the current User: who_am_i
- the current sprint: get_current_sprint",{'missing_action': 'Get user details of my Manager'}
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Create a new high-priority issue from action item creted from T in the current backlog
Tool:create_issue with args:
- summary (String): A brief, one-sentence description of the issue
- description (String): A detailed description of the issue
- priority (String): Priority of the issue allowing: [""High"", ""Medium"", ""Low"", ""Blocker""]
- backlog (Array[String]): The backlog to add the issue to
Past Actions/Knowledge:
- Get list of available priorities: get_available_priorities
- Get action items created from T: get_action_items_from_text
- Get Current backlog: get_backlog_issues
- Get the ID of the current User: who_am_i","{'result': [('summary', ''), ('description', ''), ('priority', 'High'), ('backlog', 'get_backlog_issues')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Summarize the work items similar to TKT-123
Tool:summarize_objects with args:
- objects (Array[Object]):The objects to summarize
Past Actions/Knowledge:
- Prioritize the work items similar to TKT-123: prioritize_work_items
- Get all similar work items to TKT-123: get_similar_work_items
- the ID of the current User: who_am_i
- the current sprint:get_current_sprint","{'result': [('objects', 'get_similar_work_items')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Find all high and medium tasks related to the 'Feature-123','Feature-456' and 'Feature-789' feature
Tool: find_related_tasks with args:
- features (Array[String]): Name of the feature to find related tasks
- priority (String): The priority of the tasks to filter allowing: [""high"", ""low"", ""medium""]
- organization (String): The organization of the tasks to filter
- status (Array[String]): The status of the tasks to filter allowing: [""Completed"", ""In Progress"", ""Overdue""]
Past Actions:
- Get the ID of the current User: who_am_i
- Search for tasks related to 'Feature-123': search_related_tasks","{'result': [('features', ['Feature-123', 'Feature-456', 'Feature-789']), ('priority', ['high', 'medium'])]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Move all high-priority tasks to the 'P1-HighPriority' project
Tool: move_tasks with args:
- tasks (Array[Object]): List of tasks to move
- destination_project (String): The project to move tasks to, e.g., ""P1-HighPriority""
- notify (Boolean): Whether to notify the assignee of the task about the move
- reset_progress (Boolean): Whether to reset the progress of the tasks after moving them
Past Actions:
- Get the ID of the current User: who_am_i
- Retrieve high-priority tasks: fetch_tasks_by_property
- Get the 'P1-HighPriority' project: get_high_priority_project","{'result': [('tasks', 'fetch_tasks_by_property'), ('destination_project', ""'P1-HighPriority'"")]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Move all tasks to the next sprint
Tool: move_issues with args:
- issues (Array[Object]): List of issues to move
- destination_sprint (String): The sprint to move the issues to
Past Actions/Knowledge:
- the ID of the current User: who_am_i
- the next sprint: get_next_sprint",{'missing_action': 'Get the list of all tasks'}
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Create a summary of all tasks completed by the team this month
Tool: summarize_tasks with args:
- tasks (Array[Object]): List of tasks to include in the summary
- time_period (String): The time period for the summary allowing: [""this_month"", ""last_month"", ""this_week"", ""last_week"", ""today""]
Past Actions:
- Get the ID of the current User: who_am_i
- Get the completed tasks for the team this month: get_task_information","{'result': [('tasks', 'get_task_information'), ('time_period', 'this_month')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Assign a UI/UX designer to tasks in sprint S-456
Tool: assign_user with args:
- task_keys (Array[String]): The keys of the tasks to assign
- user_key (Array[String]): The key of the UI/UX designer to assign to the issue
Past Actions/Knowledge:
- List of available UI/UX designers: get_available_workers
- the ID of the current User: who_am_i
- the current sprint: get_current_sprint",{'missing_action': 'Get tasks in sprint S-456'}
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Update status of all tasks in progress to completed
Tool: update_status with args:
- tasks (Array[Object]): List of tasks to update
- new_status (String): The new status for the tasks
Past Actions:
- Get the ID of the current User: who_am_i
- Get the current sprint: get_current_sprint",{'missing_action': 'Get the list of tasks in progress'}
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Add my P0 issues to the current sprint 
Tool: add_work_to_sprint with args:
- objects (Array[Object]): List of objects to add to the sprint
- sprint (String): The sprint to add the objects to
Past Actions:
- Returns the ID of the current user: who_am_i
- Returns the ID of the current sprint: get_sprint_id
- Get my P0 issues: works_list","{'result': [('objects', 'works_list'), ('sprint', 'get_sprint_id')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Close all unresolved support tickets
Tool: close_issues with args:
- issues (Array[Object]): List of issues to close
Past Actions/Knowledge:
- Get the list of all users: get_all_users",{'missing_action': 'Get the list of unresolved support tickets'}
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Reassign unresolved issues to the support team
Tool: reassign_issues with args:
- issues (Array[Object]): List of issues to reassign
- new_assignee (Array[String]): The users to reassign the issues to
Past Actions:
- Get the ID of the current User: who_am_i
- Get the current sprint: get_current_sprint
- Get team information: get_team_information
- Get unresolved issues: get_unresolved_issues","{'result': [('issues', 'get_unresolved_issues'), ('new_assignee', 'get_team_information')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Get high severity tickets from the customer UltimateCustomer
Tool: works_list with args:
- applies_to_part (Array[String]): Filters for work belonging to any of the provided parts.
- created_by (Array[String]): Filters for work created by any of these users.
- owned_by (Array[String]): Filters for work owned by any of these users.
- issue.rev_orgs (Array[String]): Filters for issues with any of the provided Rev organizations
- issue.priority (Array[String]): Filters for issues with any of the provided priorities allowing: ['p0', 'p1', 'p2', 'p3']
- limit (Number): The maximum number of works to return.
- stage.name (Array[String]): Filters for records in the provided stage(s) by name
- ticket.needs_response (Boolean): Filters for tickets that need a response
- ticket.severity (Array[String]): Filters for tickets with any of the provided severities allowing: ['blocker', 'high', 'low', 'medium']
- ticket.source_channel (Array[String]): Filters for tickets with any of the provided source channels allowing: []
- types (Array[String]): Filters for work of the provided types. allowing: ['issue', 'ticket', 'task']
Past Actions:
- Get objects related to customer UltimateCustomer: search_objects_by_name
- Returns the ID of the current user: who_am_i
- Returns the ID of the current sprint: get_sprint_id","{'result': [('applies_to_part', 'search_objects_by_name'), ('ticket.severity', 'high')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Assign all unresolved issues to me
Tool: assign_issues with args:
- issues (Array[Object]): List of issues to assign
- assignees (Array[String]): List of users to assign the issues to
Past Actions:
- Get the ID of the current User: who_am_i
- Get my team members: get_team_information
- Get all unresolved issues: get_issues_by_filter","{'result': [('issues', 'get_issues_by_filter'), ('assignees', ['who_am_i'])]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Assign a QA tester to Project P-789
Tool: assign_user with args:
- task_key (String): The key of the task to assign
- user_key (Array[String]): The key of the QA tester to assign to the issue
Past Actions/Knowledge:
- List of available QA testers: get_available_qa_testers
- the ID of the current User: who_am_i
- the current sprint: get_current_sprint","{'result': [('task_key', 'P-789'), ('user_key', 'get_available_qa_testers')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Close all tasks in the 'Testing' phase
Tool: close_tasks_in_phase with args:
- tasks (Array[Object]): List of tasks to close
- reason (String): The reason for closing the tasks
- delete (Boolean): Whether to delete the tasks after closing them
Past Actions:
- Get the ID of the current User: who_am_i
- Retrieve tasks in the 'Testing' phase: get_tasks","{'result': [('tasks', 'get_testing_phase_tasks')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Summarize all the completed tasks from the last sprint
Tool: summarize_objects with args:
- objects (Array[Object]): The objects to summarize
Past Actions/Knowledge:
- Get the id of the current user: who_am_i
- Get the id of the current sprint: get_current_sprint
- Returns all completed tasks from the last sprint: get_completed_tasks
- Get last sprint: get_last_sprint
- Get the name of the current branch: get_current_branch","{'result': [('objects', 'get_completed_tasks')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Mark tasks collected with a tag urgent for the upcoming sprint
Tool: prioritize_tagged_tasks with args:
- tasks (Array[Object]): List of tasks to prioritize
- tag (String): The tag to mark the tasks with allowing: [""urgent"", ""triage"", ""critical""]
- sprint (String): The sprint to prioritize the tasks for
Past Actions:
- Get the ID of the current User: who_am_i
- Collect tasks assigned to me: get_task_by_assignee
- Get the upcoming sprint: get_upcoming_sprint","{'result': [('tasks', 'get_task_by_assignee'), ('tag', 'urgent'), ('sprint', 'get_upcoming_sprint')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Find for feature requests that were unresolved in the last release
Tool: find_issues with args:
- part_description (Array[String]): Part of the description of the issues to find
- organization (String): The organization of the issues to find
- name (String): The name of the issues to find
- issue_type (Array[String]): The type of issues to find allowing: [""Bug"", ""Feature Request"", ""Task""]
- status (Array[String]): The status of the issues to find allowing: [""Abandoned"", ""Resolved"", ""Unresolved""]
- release_version (String): The version of the release to search in
Past Actions:
- Get the ID of the current User: who_am_i
- Get the current sprint: get_current_sprint
- Get high-priority issues: get_high_priority_issues
- Get my manager issues: get_user_id
- Mail my manager: mail_user
- Get last release: get_last_release","{'result': [('issue_type', ['Feature Request']), ('status', ['Unresolved']), ('release_version', 'get_last_release')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Get related objects to customer UltimateCustomer
Tool: review_and_close with args:
- query (String): The search string, could be for example customer’s name, part name, user name.
Past Actions:
- Get the ID of the current User: who_am_i
- Get the current sprint: get_current_sprint","{'result': [('query', 'UltimateCustomer')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Get objects related to me
Tool: review_and_close with args:
- query (String): The search string, could be for example customer’s name, part name, user name.
Past Actions:
- Get the ID of the current User: who_am_i
- Get the current sprint: get_current_sprint","{'result': [('query', 'who_am_i')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Update status of tasks in the backlog to 'In Progress'
Tool: update_issue_status with args:
- issues (Array[Object]): List of issues to update
- new_status (String): The new status for the issues
Past Actions:
- Get the ID of the current User: who_am_i
- Get the current sprint: get_current_sprint",{'missing_action': 'Get the list of tasks in the backlog'}
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Retrieve details for TKT-789
Tool: get_issue_details with args:
- issue_key (String): The key of the issue to retrieve details for
Past Actions:
- Get the ID of the current User: who_am_i","{'result': [('issue_key', 'TKT-789')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Create issues from summarized work items similar to TKT-123
Tool: get_action_items_from_text with args:
- text (String): The text from which the actionable insights need to be created
Past Actions/Knowledge:
- Get all work items similar to TKT-123: get_similar_work_items
- Get the ID of the current User: who_am_i
- Get the current sprint: get_current_sprint",{'missing_action': 'Summarize the work items similar to TKT-123'}
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Summarize my P0 issues
Tool:summarize_objects with args:
- objects (Array[Object]):The objects to summarize
Past Actions/Knowledge:
- the ID of the current User: who_am_i",{'missing_action': 'Get my P0 issues'}
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Add the new task to my current project
Tool: add_task with args:
- task (Object): The task to be added to the project
- project (String): Project to which the task should be added
Past Actions:
- Create a new task with description D: create_task
- Get the ID of the current User: who_am_i
- Get my curretn project: get_projects","{'result': [('project', 'get_projects'), ('task', 'create_task')]}"
"Solve the 'Directive' with the given 'Tool'. Use values in 'Past Actions' or the provided directive and map values to arguments in the Tool. In case of missing info return a directive to get the missing info required to get missing info.
Directive: Summarize unresolved issues given to me and and my team members
Tool: summarize_issues with args:
- issues (Array[Object]): List of issues to summarize
Past Actions:
- Get the ID of the current User: who_am_i
- Get current_sprint: get_current_sprint
- Get all unresolved issues: get_issues_by_filter",{'missing_action': 'Get all unresolved issues given to me and my team members'}
